RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
-0.193563826,0.09133363,-1.127005259,-0.147218053,-0.648311704,-0.421338206,-0.794058348,-0.970439646,-1.07879058,-0.520183336,-1.24550413,-0.308784921,-0.01183866,-0.042911249,-0.113230023,-0.336321632,-1.372251381,-1.240620284,-0.66538286,0.255307097,0.403759137,-0.152490968,0.199995735,-0.418344451,-0.289340234,-0.737252013,0.606041116,-0.253401374,0.083496594,-0.4536028,0.500617035,-0.122519926,-0.081620194,-0.114853198,0.434466324,-0.36514215,-0.183723271,-0.844917996,-0.176392648,0.002552164,-0.260421381,-0.629823199,-0.157880188,0.111695019,0.941172388,-0.010260129,0.574251912,-0.014291859,-0.536141088,0.253923146,-0.037623963,0.212086415,0.199479959,-0.602120409,0.753194379,0.371270877,-0.137467887,-0.586636436,-0.857607433,-0.921855765,-0.250164479,-0.005813248,1.02188808,-0.142886002,-0.143278258,-0.357757366,-0.06321302,-0.446265152,-0.451101156,-0.646448816,-0.738546678,-0.879848964,-0.110837313,0.042548829,-0.168864228,-0.023198332,-0.321148324,-0.122899125,0.212346499,-0.017954376,0.038799768,-0.100804024,-0.447199797,-0.589222386,-0.922222873,-0.852695761,-0.148318577,-0.088163004,-0.213497172,-0.325144221,-0.464949455,-0.470909287,-0.353400902,-0.523231395,-0.654858346,-1.376183423,0.173442743,0.613557921,-0.314998019,0.106188748,-0.086347161,-2.76E-05,-0.595404624,-0.642302716,-0.726284036,0.47694581,0.399238047,0.436501454,-0.327658568,0.403860484,0.001233301,0.481743832,0.648537416,0.54565009,0.447019038,0.987415591,0.467000216,0.240820696,1.325111132,0.193154205,-0.247042761,0.338827223,0.421635542,0.889224898,-0.237712717,-0.507854743,-0.746036065
0.137118288,0.32139875,0.945735985,0.492935826,0.542568755,0.033807264,0.053240821,0.021569972,0.16521851,-0.065841694,0.382953005,0.027126036,0.00824841,0.329270302,-0.708204125,-0.142486073,1.606409612,0.214857062,-0.469624082,-0.773661707,-0.706971078,-0.718875463,-0.858427547,0.546003371,0.511959095,0.485680916,-0.169579338,0.516978359,0.357496298,0.363375119,0.307044873,-0.158331804,-0.108097751,-0.38422111,-0.053927362,-0.071150497,0.065078521,-0.479708064,-0.21492489,0.001803704,-0.020126285,-0.260897591,0.297593243,-0.504441685,0.785776947,-0.010260129,0.710995318,0.180004295,-1.11609636,0.563868898,0.433378995,0.044748832,0.269556778,-0.643679854,0.685419279,0.317415998,0.276564548,-0.883372874,0.011350273,0.45382311,-0.01673727,-0.311666455,-0.481306645,0.124923062,-0.366189444,-0.357806633,0.235357008,0.27965068,0.330523834,1.284744118,0.222718796,3.696669232,1.805792254,0.440265726,0.529839618,-0.306359145,0.170619429,0.101949758,-0.224191577,0.220357856,-0.161807298,-0.448120944,-0.542522462,-0.40574795,-0.464287531,-0.336567654,-0.427751484,-0.030886538,-0.332564539,-0.588692165,-0.623598143,-0.565170403,-0.427281346,-0.578459725,0.320691771,0.025472365,0.512562559,-0.409735595,0.387976543,-0.001614521,-0.001641242,-0.101944092,0.538905721,0.905588611,0.591769902,-0.482484694,-0.663200612,-0.498074744,0.160425488,-0.538279168,0.244659442,-0.515785427,-0.870092483,-0.729616203,-0.676282532,-1.366629962,-0.623927966,-0.679362383,-1.355511907,-0.194711569,0.304413472,-0.339414766,-0.511149067,-2.183375243,1.206051357,-0.234136285,-0.926945552
-0.129277494,-0.274785702,0.61351004,0.205644559,0.266303076,0.148507423,0.141798256,0.232488068,0.151980934,0.142893399,0.081144972,0.282057223,0.124808858,0.336164827,-0.584510403,0.118454657,0.062103448,0.305871752,-0.201177393,1.811187464,1.147036286,-0.721829516,-0.626114446,0.06382946,-0.155790346,-0.853975709,0.436667934,-0.052937796,0.336894925,-0.445014277,-0.505425851,-0.09571318,0.006622232,0.049123827,-0.43932802,0.284478457,0.63907324,-0.84922405,-0.189519286,-0.277331402,0.009349394,0.080853768,-0.312681023,-0.43408678,0.319590624,-1.425885494,0.164021692,0.131915248,-1.04430487,0.433637666,0.276978617,0.242825388,0.297176712,-0.581583572,0.562548295,0.299233227,0.468992848,1.276777997,1.039132729,0.800739152,0.239971564,-1.032969696,-1.483436461,-0.346401612,0.225463442,-0.205054166,0.448804752,0.5305858,0.484521367,-0.8438425,-0.340461975,-3.992170336,-0.242684641,0.721160082,0.664258359,-0.495707092,0.473238826,-0.572596891,-0.278758837,-0.673313016,-0.419730667,-0.341254199,-0.574296684,-0.809391708,-0.922222873,-0.899616498,-0.194890728,-0.059524771,-0.253186294,-0.483272987,-0.608488744,-0.577738552,-0.427281346,-0.573438967,0.598825314,0.772216833,0.011105502,-0.61442782,0.839644308,0.318554012,0.501977934,0.407556521,0.024779501,0.317212837,0.470354464,-0.002453259,0.798669591,0.249532571,-0.163476324,0.537778768,-0.242381168,-0.512270199,0.430812767,0.544677581,0.446273843,1.016435623,1.306315592,0.73745698,0.322038312,-0.193820487,-1.112223649,0.506486477,0.845628546,1.675471137,-0.925472069,0.228209357,-1.02468927
0.162558728,-0.291359244,-1.232405901,-1.032655959,-0.95286771,-0.829996875,-1.382265832,-1.408952188,-1.290110562,-1.056854097,-0.919558125,-1.033371303,-0.184100514,0.078751855,-0.607579932,-0.845466572,0.561247233,0.041839263,-1.241244305,-1.295602405,-0.987202267,-0.152274243,-0.307059991,0.06382946,-0.289340234,0.360844658,-0.166931712,0.3056258,0.454930149,-0.063247863,0.473913418,-0.671797856,-0.178702418,-0.070704572,0.067952862,-0.267309749,-0.136629822,-0.620864803,-0.949954423,-0.490383218,-0.328562291,-0.486174106,-0.085770633,-0.76836231,-1.234363786,-0.010260129,-1.476899186,0.213929682,-1.215278924,0.666071121,0.133845388,0.532499866,0.168645749,-1.333957738,0.676826231,0.262511931,0.269169154,-1.858623296,-1.29200304,-1.389321371,0.60693713,0.200507811,2.525082804,0.231294885,0.646846997,-0.478544063,-1.187507563,-0.911846557,-0.787670911,0.881446386,0.97589917,1.438478697,0.284370238,-0.163573475,-0.217736518,0.165299168,-0.278488524,-0.122899125,-0.660729653,-0.435000783,-0.620337733,-0.608421061,-0.478974019,-0.222273515,-0.052145723,-0.101963969,-0.66061224,-0.202715938,-0.478091322,-0.720466137,-0.691590437,-0.590306701,-0.411449822,-0.563397453,0.963479927,0.73654061,1.653816599,-0.307498901,-0.163545029,-0.216204493,-0.172151158,-0.101944092,0.179439822,-0.758746513,-0.978071788,1.426446985,0.398335453,0.807635392,0.480920406,0.801233769,0.486764303,0.975306952,1.073936636,0.722243113,0.889540981,0.156893822,-0.383627427,0.548924573,-0.34004678,2.498000591,2.501903737,1.171520783,-0.426350466,-0.268701888,-1.288451157,0.01380235,-0.627225781
1.075357039,1.144597391,0.835037453,0.563601645,0.820407586,1.38886554,1.679368778,1.741590453,1.359589299,0.876667978,1.281120483,1.579178524,0.868539946,1.10567421,-0.189627266,1.241785796,0.703172681,0.833079712,0.974556125,-0.520147654,-0.051950794,0.478730956,0.801383501,-0.418344451,0.378409206,-0.071036666,-0.83494531,-0.472847123,-0.551054277,-0.097144668,0.202662265,0.810658983,0.676224384,0.452687789,1.054364143,0.272239108,0.235102219,0.302229074,0.779026157,0.049696482,-0.336119237,0.152557714,0.745323007,0.12865053,0.941172388,1.405365237,0.710995318,0.267495339,-0.424268066,0.279233618,0.175370774,0.724761909,0.246362534,-0.861900827,0.719519964,0.28551875,0.298630747,-1.350819754,-0.935076992,-0.023364558,-0.116736822,-0.679199664,0.019758263,-0.11619573,-0.344183148,-0.092971514,-0.22238951,-0.8072424,-0.936093174,-0.945378954,-0.672921717,-0.622071953,-0.458530009,1.393866777,1.449379523,-0.891884811,1.035989221,-0.966082435,-0.688013283,-0.52436787,-0.448388819,-0.421404258,0.061187753,0.585014001,0.817931428,0.742609297,-0.45103756,0.040709046,-0.226726879,-0.47009559,-0.419621258,-0.276102981,-0.137036745,-0.312359593,0.170669749,0.596326822,0.063789665,0.2693826,0.419523964,-0.426595207,-0.585994804,-0.611283132,-0.360988437,0.231646249,-0.53162698,-1.195893012,-1.325307103,-0.498461864,-0.644997351,-1.071033042,-0.484671428,-0.265690605,-1.081640017,-0.546943975,-0.674904409,-0.339003431,-0.528249867,-0.535994777,0.353503801,-3.649335259,-2.515383917,-2.517244114,-0.171954664,0.678548255,0.308317251,1.056863005,-0.413101437
0.183211702,0.06725385,0.357263959,-0.149284685,0.308107253,-0.421061144,-0.507968947,-0.739169422,-0.789695618,-1.286907303,0.258491563,-0.473842371,-0.266947229,-0.568855681,0.207677406,-0.463878276,-0.398827064,-0.071917391,-0.853662918,0.518762878,0.302388254,0.182171314,0.12352841,0.06382946,1.179708535,-0.69920007,-0.033342619,1.090740825,0.190644713,1.369208296,0.467118572,0.247398168,-0.09915981,0.227644267,0.464458796,-0.426935603,-0.38451467,-0.483120054,0.392882012,0.146782717,0.053293796,0.177682773,-0.316269745,0.337943162,0.630381506,-1.425885494,0.437508505,0.115728611,-0.370224526,0.615512032,0.165037764,-0.098683742,0.285696442,-0.422800638,0.859816929,0.197075369,0.283939872,2.123238344,2.194431551,0.893294017,1.725974508,-1.168892511,-1.984501369,0.867295628,0.814568578,0.226446508,1.184306857,1.562374773,1.656628209,0.159056041,0.606503567,-0.442153789,-0.356573181,-0.263046855,-0.118430843,0.223664636,-0.269296239,0.242480309,0.430615536,0.369303002,0.525988355,1.048013482,1.872318399,1.685860614,1.642215044,1.868706985,-0.288035031,0.097985513,-0.094429804,-0.061596276,-0.041886287,-0.043592228,0.005446968,-0.156716119,-0.030677966,0.055363992,0.110308316,-0.222631647,-0.55566815,0.846679284,0.99557363,0.815629856,-0.810149938,1.237688189,1.602930179,0.47002591,1.195089812,0.060590892,-0.000472651,0.797391253,0.243343134,-0.263512536,0.425283063,0.177129328,0.217615177,0.749602819,0.611265323,0.625293426,0.265251354,0.381387847,0.848601638,-0.338974725,1.524017353,-1.126598329,0.315083891,-1.204482601,-0.107207476
0.023543962,-0.150821693,0.161895568,0.556270549,-0.077070772,0.903243624,0.990520266,1.247378118,0.763385451,1.573727762,-0.685731523,1.572118761,0.65447901,0.956768541,0.204132579,1.02590945,-0.315475462,-0.249570062,0.730644886,-0.520147654,-0.542266937,0.183828339,-0.087782954,0.546003371,0.378409206,-0.390525594,0.720063409,0.014309276,-0.154318776,0.163837734,-1.204992921,-0.068145459,0.287624131,0.227118682,0.401458832,0.149767499,0.513815514,-0.994113828,-0.316968105,-0.31102248,0.112386324,-0.464119674,0.210854681,-0.784953214,0.785776947,1.405365237,0.437508505,0.32238372,-0.265649949,0.563868898,0.195941316,0.566632937,0.344963079,-0.273031646,0.843685634,0.380147482,0.132490926,0.579188512,-1.388512325,-1.374326247,-0.236866785,-0.237125671,0.019758263,-0.202799907,-1.062063181,-0.630416997,-0.220317392,-0.056076683,-0.130128019,0.309642844,-0.964159641,0.687122116,0.069301555,-0.1524531,-0.073545923,0.088931584,-0.117027732,-0.263429677,0.212346499,-0.047743405,0.268064985,0.513679758,1.046188631,0.878573098,0.680550825,0.742609297,0.107828254,0.212538447,0.156934638,0.320548243,0.275411089,0.163782227,0.132099157,-0.031197189,0.427765,0.833326968,0.5535191,-0.292110629,-0.383340774,-0.426579183,-0.584672257,0.100913707,1.355549164,-0.163968716,-0.199345421,0.229999035,-1.592799781,0.485983302,0.159065495,-0.136633827,-0.725086512,-0.016369088,-0.004979864,0.175365054,-0.005261564,-0.013711578,-1.374821706,0.032635897,0.51079064,3.445913495,0.223655629,4.020961759,-0.228487064,1.133304846,0.14217286,0.495608655,-0.386904006
0.335536212,0.470943297,-0.243392606,0.444852188,0.210626823,0.592811699,0.520528752,0.305688131,-0.008306211,0.093962254,-0.142083251,0.736793974,0.545616166,0.527609116,0.416705495,0.566230131,-0.0307399,-0.15995777,0.240329502,-0.783603435,-0.550224147,0.261520627,0.184404538,0.06382946,-0.823539787,1.37717901,-0.045305424,-0.368385549,-0.665408409,0.112130823,-0.670817434,0.511992903,0.304555399,0.15257673,0.319661952,0.235521092,0.327078893,-0.114336393,0.550354705,1.056274552,0.447260328,1.219767662,0.809700508,-0.241338537,0.785776947,0.697552554,0.847738725,0.296151175,-0.479554094,0.615512032,0.414225084,0.196585689,0.331380185,-0.384554023,0.685419279,0.497323141,0.069466528,-0.291182851,1.117876403,0.989897387,0.560597392,-0.478222773,-0.481306645,-1.037834426,0.073038118,-0.206484947,-0.36885596,-1.404634837,-1.373476788,-0.099761098,0.093939689,0.089797791,0.063119141,0.442801943,0.537655269,-0.307422169,0.410466418,0.045737537,-0.005922539,0.190568827,0.153432377,0.246512897,0.569575303,0.841878211,0.543170223,0.508005612,0.061256103,0.284134031,0.209853468,0.425967421,0.396286279,0.29574779,0.184870903,0.013989626,0.341135283,1.273440708,-0.29368916,0.024707715,0.520305789,-0.422686404,-0.249236628,0.099950167,-0.89063842,-2.380335496,0.694618343,-0.71189978,1.064256406,-0.490473527,-0.001229042,-0.661961462,0.243530887,0.472916005,-0.004958078,-0.361761035,-0.445631457,-0.663188833,-0.217920219,-0.886208619,0.131052059,-2.489338789,-0.166735875,-2.514300037,-0.878609671,-0.726199825,1.141724606,0.234113084,-0.370868262
0.766072274,0.908201406,-0.267559958,-0.587455216,-0.428987015,0.60969668,0.685158651,0.673870221,0.561034778,0.68387915,0.088318273,0.831946059,0.42593691,0.613104888,0.016944891,0.722123073,-0.479135379,0.15116768,0.410765596,1.836041782,1.792086797,-0.358329282,0.431959819,-1.382692273,0.779058871,-1.247660016,-1.341767488,-0.346781555,-0.650424593,0.101232261,-0.062455925,0.328463587,0.295142298,0.196709041,0.55326252,0.063755055,0.187748209,-0.346819693,0.278340831,0.369452629,0.638547387,0.129299256,0.729139727,-0.504383139,1.096567829,-0.010260129,0.984482131,0.213929682,-0.388104432,0.353607346,0.281978707,0.340393946,0.267244664,-0.520914919,0.624684253,0.397817255,0.140267198,-0.730027593,-0.083657617,-0.21233265,0.024855976,-0.894732538,-0.481306645,0.66267531,0.065011313,-0.158920272,0.405964537,1.203385279,1.137782843,0.081097324,0.212637678,0.250783312,0.125286847,0.148271774,0.194002864,-0.110357602,0.226265034,0.073843647,0.266913758,0.190568827,0.354039442,0.4335297,0.664897968,0.621708888,0.40578962,0.461084875,0.224258632,0.341410498,0.342150544,0.610450982,0.532270869,0.383724832,0.21653395,0.049134926,0.204276745,0.213322739,1.087060602,0.858081645,-0.223663671,0.419675169,0.245212881,-0.911936433,-0.616879294,0.785865543,-0.227275726,-0.003183561,-0.265682081,-0.423791618,-0.0012157,-5.02E-05,0.243530887,-0.506749304,-1.065969883,-0.358930541,-0.222890539,-0.909129814,0.991692186,-0.803339602,-1.003374213,0.756841184,0.222000479,0.164108717,0.902160947,-1.222142254,0.851675048,-0.462149438,-0.262405464
-0.847993375,-0.70610318,-0.103873015,0.468872858,-0.258705434,-0.242395256,-0.206396725,-0.172678908,-0.696074256,0.046554142,-1.324768828,0.688533358,-0.232477131,0.108253391,0.198648435,0.210845928,-1.61785525,-0.261352265,-0.130851183,-1.310514997,-1.359891078,1.150439868,0.399789375,1.028177283,-1.224189451,0.711256594,1.257460307,-0.430272855,-0.271227516,-0.34667909,-0.21121788,0.201598299,0.10223301,-0.054751241,0.294988808,-0.02205638,-0.043507549,0.024832842,0.201964892,0.20556187,-0.05492151,0.184720232,0.649318681,-0.153919386,0.785776947,-0.010260129,0.847738725,0.225161102,-0.57461929,0.743437192,0.236705913,0.125718205,0.315462601,-0.422800638,0.883834189,0.294669146,0.201689142,0.522442464,-0.25560937,0.131796172,0.483444526,0.06769959,0.520823171,-0.164419805,0.114973525,-0.079716895,-0.010474221,-0.513559933,-0.479935213,-0.316201178,-1.665743217,-0.076589939,0.734162307,-1.19531187,-1.358897153,0.881396995,-0.83697384,0.354904751,0.10321198,0.160779798,0.124774224,0.08621278,-0.1612318,-0.148883741,-0.281113394,-0.24272618,0.014683952,0.24117668,0.236312883,0.491854407,0.396286279,0.276895567,0.116267634,-0.041238703,-0.278998692,-0.76999082,0.139381333,0.394341851,0.180385031,-0.52641346,-0.412520349,0.100516849,1.030428308,0.961078786,-4.059407609,-0.003178386,-0.133046121,-0.181587142,-0.001202463,-0.131864211,-0.240684081,0.470134988,0.635465536,-0.179296555,0.437056179,1.108450605,0.297738048,0.79865005,0.83908073,-0.381871967,-0.089057402,0.162562903,0.704297545,1.832488556,-1.704020142,0.085726525,-0.026685747
0.12980238,0.312901755,0.118157298,0.096440948,-0.340581275,0.33207687,-0.012048165,-0.306799337,-0.505954536,-0.54721466,-0.167998468,0.093490175,0.580486987,0.689614386,0.024244758,0.231790481,0.251918208,0.538125582,-0.104478855,0.006763908,0.84108549,-1.062047238,0.122791468,-1.864866184,0.779058871,-1.060868393,-1.034404372,-0.223451125,0.480764593,-0.74445882,-0.21533033,-0.003968232,0.468725612,0.093101017,0.409802793,0.406663838,0.433629226,0.210793478,-0.328266858,-0.102849976,0.634264846,-0.033753233,0.1978347,-1.24079531,1.096567829,-0.010260129,0.984482131,0.410470533,-0.370224526,0.757240617,0.360977895,0.476980181,0.23002917,-0.236880804,0.668205686,0.339980727,-0.04447014,-0.609916057,-1.095459786,-1.088162322,-0.965905965,-0.385913272,0.019758263,-0.80660459,-0.565071727,-0.342953298,-0.256629069,-0.174639355,-0.090932776,-0.158194856,2.815549145,-0.361540177,0.134472748,0.637854493,0.533381298,-0.35200403,0.595639852,-0.51638467,-0.306042467,-0.315844667,-0.505705124,-0.501554316,-0.796716237,-0.846086595,-0.876429339,-0.805775024,0.177686481,0.355729614,0.249542591,0.491854407,0.343403383,0.245475195,0.110990459,-0.036217946,-0.373305803,-0.897005431,-0.472140366,-0.044124542,0.103630017,0.523729125,0.49091224,0.406502397,-0.381156303,-0.130055928,2.174539364,-0.237006497,-0.537065375,0.242745624,-0.159048797,4.42E-05,0.485077143,-0.261434854,-0.214573139,0.177160218,-0.441999629,-0.606172731,-0.075482366,-0.421071857,-0.52942862,-0.190307522,-0.088280229,-0.495668304,0.22377214,-1.433446552,-0.346044556,-0.407991698,-0.473442712
0.060362018,0.237248676,-0.248122155,0.065113569,0.640026075,0.46605777,0.734168582,0.831659727,0.861427042,0.298330245,1.148751566,0.57024627,0.134271506,0.362387366,0.004564019,0.554874875,-0.049383014,-0.33168074,0.242691203,1.065557895,0.511642225,0.806360956,0.439656442,0.546003371,-0.689989899,0.176947897,0.218374686,-0.360340393,0.053028548,-0.562870466,0.613984824,0.046789151,0.092952379,-0.27692802,0.310159575,-0.021994566,0.06413922,-0.300717312,-0.026533696,-0.151777309,0.468602025,-0.045192828,0.418430775,0.617196996,1.096567829,0.697552554,1.121225538,0.231881657,-0.265649949,0.480409836,0.336490919,0.141626848,0.180539126,-0.309684599,0.589353672,0.206516985,0.12469234,0.531483866,1.185173032,1.109693629,0.094625854,-0.64754283,-0.481306645,0.510201889,0.174485211,-0.581828013,-0.007955072,0.181217174,0.150691041,1.580278605,-0.41792974,-0.73898146,-0.398853178,0.352137891,0.377986444,-0.157183679,0.337597846,0.214374199,0.266913758,0.10120174,0.296723138,0.406813014,0.664897968,0.695098662,0.909518496,0.789530034,0.224258632,0.298453147,0.289231714,0.597273585,0.441614476,0.314600013,0.174316554,0.008968869,0.549805851,1.139004372,0.85853328,0.332493133,-0.185077379,-0.315744222,-0.329668695,0.405533827,-0.721050204,0.709985996,1.238123074,0.697738349,1.879372923,0.363699915,0.157095422,0.658174332,0.000677023,-0.017551655,0.632108892,0.708708259,0.653892619,0.97580215,-0.038382136,0.870774303,0.610270097,-0.001293979,0.142566241,0.163482804,-0.115422263,1.321296828,-0.140907983,0.342662156,-0.34467083
-0.438133602,-0.345097009,0.038586543,0.463146542,0.259887534,-0.255111204,-0.503778251,-0.669413283,-0.702703168,-0.901501333,-0.043878057,-0.413844699,0.015795851,-0.100606398,0.20683404,-0.315600654,0.108070698,1.032073467,-0.695166535,-1.05203008,-0.853355117,0.654156217,0.414497581,0.06382946,-0.689989899,-0.300607021,0.882115411,0.382401563,0.853070139,-0.345214827,-0.136761448,0.252230229,0.362604348,0.122931868,0.481460681,0.21045311,0.202233109,0.164380959,0.122599705,0.637522578,0.893872286,0.735205555,0.044291603,-0.714380611,1.096567829,-0.718072812,0.847738725,0.040704674,-0.424268066,0.270826311,-0.065230074,0.362421355,0.098807217,-0.328203764,0.607076882,0.125236655,-0.019649827,0.009792793,-0.125784894,-0.115549282,0.843349602,-0.108804747,0.019758263,-0.530747442,0.711673244,-0.08042465,-0.0720725,-0.303923757,-0.300095367,-0.690979627,0.333835557,0.050063696,-0.132962788,0.920838708,0.821323023,-0.589045012,0.779595673,-0.179111346,-0.251475207,-0.315844667,-0.391072515,-0.768721178,-1.050910012,-1.102950805,-1.242777613,-1.321903131,0.154400405,0.24117668,0.196623761,0.307370846,0.237637591,0.163782227,0.063495888,-0.10148779,0.247468422,0.88189284,1.001805067,0.853112795,-1.05378359,0.625089715,0.650502704,-0.608369298,0.375217236,-0.593148605,-0.408642856,-0.00552703,-0.938018082,-0.18192371,-0.00116552,-0.002297037,-0.722844485,-0.258621694,-0.426231552,-0.18148159,-0.223002383,0.099321968,0.055516976,0.072986158,0.086517326,-0.563690411,-0.394332257,-0.820614142,0.562966543,-1.269988756,-0.65429967,0.058080589,-0.261647982
0.126396423,0.193487722,-0.042497055,0.427293585,-0.382159748,0.758055233,1.014118827,1.017372075,1.001742328,0.419428502,1.238592845,0.846200627,0.382847933,0.515644308,0.120806187,0.658365741,1.161971654,0.14001542,0.342013854,1.607382048,0.648387496,-0.208489185,-0.664522962,1.028177283,-0.556440011,2.553247186,-0.899303568,-0.856825776,-0.758714981,-0.447755925,-0.079734087,0.336153525,0.266231384,0.462375184,0.324623774,0.124739901,0.186625959,-0.114805034,0.307089323,0.023562044,0.242599305,-0.09484314,0.412573357,-0.294318468,1.096567829,0.697552554,0.984482131,0.263064585,-0.517130426,0.680323773,0.311822958,0.188802078,0.227689229,-0.365636593,0.676826231,0.380147482,-0.077920474,0.203396079,0.737761613,-0.302605754,0.970319709,-0.766898775,-0.481306645,0.810314751,0.194811566,0.069524862,0.417668528,0.604868379,0.665054278,-0.295489534,-0.359607257,0.575060948,-0.028645751,1.171592036,1.005628279,-0.725226512,0.934838042,0.186268089,-0.060489799,0.10120174,-0.133149145,-0.367970885,-0.955587347,-1.213035466,-1.334364682,-1.321903131,-0.055174275,0.19821933,0.051096978,0.043822901,-0.041886287,-0.087580749,-0.126482396,-0.277214292,-0.654149703,0.619853134,0.004756738,2.240287386,-0.737953372,-0.627446277,-0.572724144,-0.101457426,0.98590078,-1.007914507,1.039474242,-0.005503702,0.40206496,0.240353894,0.155476451,0.12813488,0.001237096,0.224260949,0.417787908,-0.003584248,0.213404833,-0.648832979,-0.812746025,-0.119026144,-0.736867769,0.749556529,0.066433777,1.14758473,0.817362346,0.146087031,0.742012086,0.186999335,-0.327877605
0.250306438,0.327833355,0.209236259,-0.797421654,-0.004321332,0.463558849,0.420626933,0.480886054,0.061847633,0.444641567,-0.49928591,1.057358778,0.414935439,0.505205306,0.931054523,0.635973368,-0.432736597,-0.53852312,0.313673441,-0.251721009,-0.229155552,-0.154901154,-0.190330564,0.06382946,-0.422890123,-1.680478289,1.506497384,-0.279540823,-0.482954287,0.086320155,0.909543577,0.0253572,0.066224444,0.092810619,-0.021290367,0.100251271,0.171076165,-0.1614939,-0.04319852,0.070912369,-0.147939093,0.636699307,0.113923692,-0.381879458,1.407358711,-0.010260129,1.257968944,-0.011881555,-0.181849265,0.3454561,0.226561346,-0.489304188,0.225347631,-0.328203764,0.642177289,0.348956274,-0.011426507,-0.877419118,-1.39137872,-0.562152958,-0.596355906,-0.745086857,0.019758263,-0.01788453,0.070800381,0.234031321,0.353231838,0.560959092,0.550416122,0.06704731,1.06029169,-0.783817586,-0.43962732,0.129195045,0.148584418,-0.066657116,0.097324177,-0.066686905,0.266913758,-0.375422725,-0.104490993,0.112929466,0.315381528,0.364844679,0.451583154,0.461084875,0.224258632,0.055028163,0.037867271,0.136064682,0.048770106,-0.012171856,-0.063156301,-0.216965206,1.172272821,1.776588372,0.684849706,0.094458257,1.300439252,0.310541972,0.241088787,0.810211645,0.572703908,1.403972444,1.113882406,-0.23652225,0.000199267,0.236879824,-0.783473198,-0.393141955,0.48451707,-0.257358996,-0.004860497,-0.003565739,-0.221696659,-0.324124549,-0.604946581,-0.011167221,-0.342243242,0.556837879,0.142474988,0.485052533,-0.595947668,-0.257079938,0.633585428,-0.568876857,0.069157121
